arm	go_id	term_label	pattern	pval_5min	pval_10min
aCD3_only		GOBP_IMMUNE_EFFECTOR_PROCESS	Absent	0.8192771084337349	0.3160676532769556
aCD3_only		GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	Absent	0.7179775280898877	0.5309446254071661
aCD3_only		GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	Absent	0.677384780278671	0.3981092436974789
aCD3_only		GOBP_IMMUNE_SYSTEM_DEVELOPMENT	Late	0.6826347305389222	0.0367816091954023
aCD3_only		GOBP_IMMUNOGLOBULIN_PRODUCTION	Absent	0.718421052631579	0.1356968215158924
aCD3_only		GOBP_IMPORT_INTO_CELL	Absent	0.0784313725490196	0.868559411146162
aCD3_only		GOBP_IMPORT_INTO_NUCLEUS	Absent	0.6343457943925234	0.1183765501691093
aCD3_only		GOBP_INFLAMMATORY_RESPONSE	Early	0.0308030803080308	0.2672413793103448
aCD3_only		GOBP_INORGANIC_ION_HOMEOSTASIS	Absent	0.1308641975308642	0.2677725118483412
aCD3_only		GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY	Absent	0.4618181818181818	0.3076923076923077
aCD3_only		GOBP_INTERLEUKIN_6_PRODUCTION	Early	0.0266497461928934	0.1620947630922693
aCD3_only		GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS	Absent	0.4632034632034632	0.5050505050505051
aCD3_only		GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	Absent	0.240043057050592	0.3677083333333333
aCD3_only		GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY	Absent	0.7723577235772358	0.8270925110132159
aCD3_only		GOBP_INTRACELLULAR_TRANSPORT	Absent	0.1248730964467005	0.375
aCD3_only		GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	Absent	0.5202780996523755	0.963963963963964
aCD3_only		GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	Absent	0.7687338501291989	0.4404145077720207
aCD3_only		GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	Absent	0.8243589743589743	0.6756756756756757
aCD3_only		GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	Absent	0.5568581477139508	0.3613916947250281
aCD3_only		GOBP_JNK_CASCADE	Absent	0.8560975609756097	0.8417721518987342
aCD3_only		GOBP_LAMELLIPODIUM_ORGANIZATION	Absent	0.0951156812339331	0.6928838951310862
aCD3_only		GOBP_LEARNING	Absent	0.4211212516297262	0.2626262626262626
